CR,CR05,1,Los Rehoyos,,19,Ciudad Real,8,Castilla la mancha,España,1,Parda,,0
CR,CR06,1,Madrona,,19,Ciudad Real,8,Castilla la mancha,España,1,Parda,,0
CR,CR07,1,Los Santos,,19,Ciudad Real,8,Castilla la mancha,España,1,Parda,,0
CU,CU01,1,Ciudad Encantada,,20,Cuenca,8,Castilla la mancha,España,1,Parda,,0
CU,CU02,1,Cabeza de Hoyo,,20,Cuenca,8,Castilla la mancha,España,1,Parda,,0
CU,CU03,1,Collado de las Vigas,,20,Cuenca,8,Castilla la mancha,España,1,Parda,,0
CU,CU04,1,Cerro del Socorro,,20,Cuenca,8,Castilla la mancha,España,1,Parda,,0
CU,CU05,1,Cerro de San Cristobal,,20,Cuenca,8,Castilla la mancha,España,1,Parda,,0
CU,CU06,1,La Vega/Serracín,,20,Cuenca,8,Castilla la mancha,España,1,Parda,,0
CU,CU07,1,Las Majadas,,20,Cuenca,8,Castilla la mancha,España,1,Parda,,0
CU,CU08,1,El Cubillo/El Portillo,Teruel,20,Cuenca,8,Castilla la mancha,España,1,Parda,,0
CU,CU09,1,El Pozuelo,,20,Cuenca,8,Castilla la mancha,España,1,Parda,,0
CU,CU10,1,Belvalle,,20,Cuenca,8,Castilla la mancha,España,1,Parda,,0
GU,GU01,1,La Quesera,Segovia,21,Guadalajara,8,Castilla la mancha,España,1,Parda,,1
GU,GU03,1,Alto Rey,,21,Guadalajara,8,Castilla la mancha,España,1,Parda,,0
GU,GU04,1,Peñalba    ,,21,Guadalajara,8,Castilla la mancha,España,1,Parda,,0
GU,GU05,1,Valfermoso,,21,Guadalajara,8,Castilla la mancha,España,1,Parda,,0
GU,GU06,1,Taravilla,,21,Guadalajara,8,Castilla la mancha,España,1,Parda,,0
GU,GU08,1,Campanario de Galve,,21,Guadalajara,8,Castilla la mancha,España,1,Parda,,0
GU,GU09,1,Almeriques,,21,Guadalajara,8,Castilla la mancha,España,1,Parda,,0
TO,TO01,1,Risco de las Paradas,,22,Toledo,8,Castilla la mancha,España,1,Parda,,0
TO,TO02,1,El Piélago,,22,Toledo,8,Castilla la mancha,España,1,Parda,,0
TO,TO03,1,El Robledillo (Baños de la Guarra),,22,Toledo,8,Castilla la mancha,España,1,Parda,,0
AV,AV01,1,Chía,,23,Avila,9,Castilla y leon,España,2,Oeste,,0
AV,AV02,1,Peña Negra,,23,Avila,9,Castilla y leon,España,2,Oeste,,0
AV,AV03,1,Navalmoral,,23,Avila,9,Castilla y leon,España,2,Oeste,,0
AV,AV04,1,Serranillos,,23,Avila,9,Castilla y leon,España,2,Oeste,,0
AV,AV05,1,El Tremedal,,23,Avila,9,Castilla y leon,España,2,Oeste,,0
